"timestamp","course.delivered","instructor.communicated","hear","interest","department","verbs","useful","gender","ethnicity","outside.barriers","inside.barriers","what.barriers","position"
2014-12-05,7,6,"Email from the D-Lab mailing list",7,"Public Policy","These kinds of smaller stata workshops are really helpful. I did the 2-day intensive and it was too much to take in at once. I prefer this format since it is easier to digest, plus the smaller groups make it less chaotic and more possible to ask questions. ",7,"Female/Woman","White",3,2,"Pace of the trainings can be hard to follow sometimes. ",NA
2014-12-05,7,7,"Found it on the D-Lab website",7,NA,NA,7,"Male/Man","International, White",2,1,"Learning materials",NA
2014-12-05,7,7,"-",7,NA,"At times instructors don't understand that some people are at a different level than they are. I feel like it is intimidating and I don't want to stop the flow of class in order to ask questions. I would like low risk ways to ask questions. ",7,"Female/Woman","Latino/Chicano",5,3,"Instructors",NA
2014-12-05,7,7,"Email from the D-Lab mailing list",7,NA,NA,6,NA,"White",NA,NA,NA,NA
2014-12-04,7,7,"Email from the D-Lab mailing list",7,NA,NA,7,"Male/Man","International, White",1,1,NA,NA
2014-11-25,5,5,"Heard about it from a friend/colleague",7,"Sociology","I thought the training was great. I think some other students might have been frustrated however at a few moments. Sometimes the instructor would ask us questions, trying to make it interactive, but there wasn't really any hope we could get the right answer or the answer he was thinking of. It didn't happen to me, but I felt that some other students would answer the question and then felt a little dismayed when it wasn't the ""right"" answer or the one he was looking for.",4,"Male/Man","White",3,1,NA,NA
2014-11-23,7,7,"Found it on the D-Lab website",7,"Information",NA,4,"Male/Man","Latino/Chicano",3,3,"Learning materials",NA
2014-11-21,7,7,"Email from the D-Lab mailing list",7,"Sociology","This training made my day, and reminded me why I entered a doctoral program. Professor Fox provided great advice on who to complete archival research, which I will be able to use in my own work. ",7,"Female/Woman","White",3,1,"Instructors",NA
2014-11-20,7,7,"Found it on the D-Lab website",7,NA,"Thank you very much for organizing this workshop. It is very nice to know people who experience the same pain in doing qualitative research and to address feasible ways for enhancing quality of work. ",7,"Female/Woman","International",1,1,NA,NA
2014-11-20,6,6,"Found it on the D-Lab website",7,NA,NA,6,"Female/Woman","International",2,1,NA,NA
2014-11-20,4,5,"Email from another mailing list",6,NA,NA,5,NA,"White",1,1,NA,NA
2014-11-20,7,7,"Found it on the D-Lab website",7,NA,"this has been the most useful workshop that I have attended here.",7,"Female/Woman","Asian American, White",NA,NA,NA,NA
2014-11-20,7,7,"Email from the D-Lab mailing list",7,"Economics",NA,6,"Male/Man","International",1,1,NA,NA
2014-11-20,6,5,"Found it on the D-Lab website",7,"Public Health",NA,5,"Female/Woman","White",4,1,NA,NA
2014-11-20,7,7,"Email from the D-Lab mailing list",7,NA,NA,6,"Female/Woman","White",2,1,NA,NA
2014-11-20,3,6,"Found it on the D-Lab website",7,"Env Sci, Policy, & Mgmt","hands on application of tools introduced for spec. application",6,"Female/Woman","Asian American",1,2,NA,NA
2014-11-20,7,7,"Email from another mailing list",7,NA,NA,6,"Male/Man","White",1,1,NA,NA
2014-11-20,6,7,"Email from the D-Lab mailing list",7,"Public Health",NA,6,"Female/Woman","Asian American",1,1,NA,NA
2014-11-20,7,7,"Found it on the D-Lab website",7,NA,NA,7,"Male/Man","Asian American",1,1,NA,NA
2014-11-20,6,5,"Found it on the D-Lab website",6,NA,"I like the content in general, and suggest the instructor to be more focused on the main them of the workshop instead of being carried away by the question of the participants so that the course flow can be smoother. ",6,"Female/Woman","International",1,1,NA,NA
2014-11-20,5,5,"Email from the D-Lab mailing list",7,NA,NA,5,"Male/Man","Latino/Chicano",1,1,NA,NA
2014-11-20,5,5,"Email from the D-Lab mailing list",5,"Political Science",NA,5,"Female/Woman","African American/Black",4,1,NA,NA
2014-11-20,7,7,"Found it on the D-Lab website",7,"Rhetoric",NA,7,"Male/Man","White",3,1,"Education",NA
2014-11-18,7,7,"Email from the D-Lab mailing list",7,"Sociology","I think data cleaning and merging datasets are big time-sucks that no one really teaches you how to manage. A workshop that goes over the basic commands and troubleshoots frequent errors would be really useful. I use STATA, so that's what I'd be most interested in, but if there are better programs/languages for getting data to where it needs to be to START the analysis (which could then be transferred into STATA), I'd be interested in learning about those, too.",7,"Female/Woman","White",3,1,NA,NA
2014-11-18,7,7,"Found it on the D-Lab website",7,"Rhetoric",NA,7,"Male/Man","White",3,1,"Education",NA
2014-11-17,7,7,"Heard about it from a friend/colleague",7,"Integrative Biology",NA,7,"Female/Woman","White",1,1,NA,NA
2014-11-17,6,6,"Found it on the D-Lab website",6,"Sociology",NA,6,"Female/Woman","White",4,1,NA,NA
2014-11-17,6,5,"Heard about it from a friend/colleague",7,"Public Health","qualitative research training, possible with nVivo",6,"Female/Woman","White",3,1,NA,NA
2014-11-16,7,7,"Heard about it from a friend/colleague",7,NA,NA,7,"Female/Woman","White",1,1,NA,NA
2014-11-15,7,7,"Email from another mailing list",7,NA,NA,7,"Female/Woman","White",1,1,NA,NA
2014-11-15,5,5,"Found it on the D-Lab website",7,NA,NA,4,"Male/Man","International, White",1,1,NA,NA
2014-11-15,5,6,"Email newsletter",7,NA,"I thought the training was very thorough.  It was well paced in the beginning.  Toward the end, I felt that Garrett went a bit quickly, which didn't allow me to absorb as much information.  ",6,"Male/Man","Asian American",1,1,NA,NA
2014-11-15,2,2,"Found it on the D-Lab website",7,"Sociology","I think this training could have benefited from a bit more structure. One of the participants in the workshop mentioned what would have been a nice way to start: with an overview of the software, its current capabilities, and how it got to that point (i.e., I thought it was interesting that it was mostly project-driven, which gives some insight into how the tool behaves). We got to that information only after about 75 minutes of sort of floundering around without much direction. 

A little more explanation was required across the board. So, maybe after the potential introduction described above, there could have been a minute or two on what tasks we would be doing. Something like, ""We're going to find a mailing list and run some software that parses the headers to give us an idea of the structure of the list user community; then we'll move on to how that community might relate to other communities."" Basically, I wasn't sure (and probably am still not sure) what the software could do. So, although that might seem overly-structured, I think that a little structure is needed when people are being introduced to something completley new.

This probably is specific to me, but I mention it just for something to consider. I have several  (antiquated) years experience developing database management software in Python. However,  I was a little mystified because I had done that work in vi or emacs, not the Python environment. I think just a brief intro to that environment would have helped me out. So, although that wasn't a major limiting factor and although this was an intermediate course, some assumptions that were made about what that meant (on my end and Sebastian's) that made things a little more difficult at the get-go. 

Finally, I did enjoy learning about the tool. Although it's not quite at the stage where I could apply it immediately, it did spark my imagination. So, thanks!",5,"Female/Woman","White",4,1,NA,NA
2014-11-14,7,5,"Found it on the D-Lab website",7,NA,NA,7,"Female/Woman","White",2,1,NA,NA
2014-11-13,7,7,"email from Seb",7,NA,"As a non-University researcher, access to the libraries and latest research is a big impediment",7,"Male/Man","N/A",1,1,NA,NA
2014-11-12,7,7,"Found it on the D-Lab website",7,"Rhetoric",NA,7,"Male/Man","White",3,1,NA,NA
2014-11-12,6,6,"Heard about it from a friend/colleague",7,"Information","I am fairly proficient at basic Python programming, but would like to learn about the next step - building robust, tested, modular, exploratory code.",6,"Male/Man","White",1,1,NA,NA
2014-11-12,6,6,"Found it on the D-Lab website",6,"Psychology",NA,5,"Female/Woman","N/A",3,1,NA,NA
2014-11-12,6,6,"Heard about it from a friend/colleague",6,"Public Health",NA,6,"Female/Woman","N/A",3,1,NA,NA
2014-11-12,7,7,"Email from the D-Lab mailing list",7,"City & Regional Planning","Working w/ archival, historical documents and also legal documents. I could use help finding and getting access to lawsuits in CA.",7,"Female/Woman","N/A",1,1,NA,NA
2014-11-12,7,6,"Heard about it from a friend/colleague",7,"Public Health",NA,7,"Female/Woman","N/A",1,1,NA,NA
2014-11-12,7,7,"Email from the D-Lab mailing list",7,"Economics",NA,5,"Female/Woman","N/A",1,1,NA,NA
2014-11-12,7,7,"Email from the D-Lab mailing list",7,NA,"The same sort of class, but for socioeconomic demographic data",7,"Female/Woman","N/A",1,1,NA,NA
2014-11-12,7,7,"Email from another mailing list",7,"Public Health",NA,6,"Male/Man","N/A",5,4,NA,NA
2014-11-12,6,6,"Don't remember",7,"Public Health",NA,6,"Female/Woman","N/A",1,1,NA,NA
2014-11-12,7,7,"Heard about it from a friend/colleague",7,"Public Health","Another event was going on 12/1, CITRIS: Digital health care big data...",7,"Female/Woman","N/A",2,1,NA,NA
2014-11-11,6,6,"Found it on the D-Lab website",6,"Sociology",NA,6,"Female/Woman","White",1,1,NA,NA
2014-11-10,7,7,"Heard about it from a friend/colleague",7,"Political Science","I would be especially interested in trainings on the integration of qualitative and quantitative data sources.  The instructor did a little bit of that at this training, but it's a big enough topic that I think it warrants it's own discussion. ",7,"Male/Man","African American/Black, White",1,1,NA,NA
2014-11-10,7,6,"Email from the D-Lab mailing list",7,"Anthropology","Another intensive R series, Zotero training. I would love to attend more D-lab trainings but these are often offered only once a semester and unfortunately conflict with teaching schedules (GSI hours).",7,"Female/Woman","White",4,1,NA,NA
2014-11-08,6,7,"Email from the D-Lab mailing list",7,"Ag & Resource Econ & Pol","I would love for another training with Irene, she is great, but the time was too short and I wanted more information on how to do the coding practically and she started to explain it but went out of time - it was too quickly. I prefer to attend a workshop about the coding as a separate workshop please, where I can bring some of my materials or she can bring her own materials and then teach us how she starts to look at it and organize it into themes, because they don't teach us this in any practical course at Berkeley. Thank you. ",5,"Female/Woman","Palestinian ",3,2,"D-Lab students",NA
2015-04-24,7,6,"Email from the D-Lab mailing list",7,NA,"The class title was Coding to Analyzing Qualitative Data but this option wasn't in my drop down menu.

Appreciated the opportunity to do a ""hands on"" exercise in class. Well facilitated.",6,"Female/Woman","White",1,1,NA,"Masters student"
2015-04-24,7,7,"Email from the D-Lab mailing list",7,NA,NA,7,NA,"n/a",NA,NA,NA,"PhD student, dissertation stage"
2015-04-24,7,7,"Email from another mailing list",7,NA,NA,6,NA,"n/a",NA,NA,NA,NA
2015-04-24,7,6,"Found it on the D-Lab website",7,NA,NA,7,NA,"human",NA,NA,NA,NA
2015-04-24,6,4,"Heard about it from a friend/colleague",5,NA,NA,5,"Female/Woman","Asian American",1,1,NA,"Undergraduate student"
2015-04-24,6,7,NA,7,NA,NA,6,"Male/Man","Asian American",NA,NA,NA,"Undergraduate student"
2015-04-24,4,3,"Heard about it from a friend/colleague",6,NA,NA,3,"Female/Woman","White",1,1,NA,"PhD student, dissertation stage"
2015-04-24,5,7,"Email from the D-Lab mailing list",7,NA,NA,5,"Female/Woman","White",2,1,NA,"Undergraduate student"
2015-04-24,7,6,"Found on the Doe Library website",7,NA,NA,6,NA,"Decline to state",NA,NA,NA,NA
2015-04-24,7,7,"Found it on the D-Lab website",7,NA,NA,7,"Female/Woman","Decline to state",5,1,NA,"Undergraduate student"
2015-04-24,6,6,"Heard about it from a friend/colleague",7,NA,NA,6,"Female/Woman","White",5,1,NA,"Masters student"
2015-04-24,7,7,"PI requested I learn it",7,NA,"Thanks for all your help!",7,"Female/Woman","Asian American",1,1,NA,"Undergraduate student"
2015-04-24,7,7,"Email from the D-Lab mailing list",7,NA,NA,7,"Male/Man","White",1,1,NA,"Faculty"
2015-04-24,7,7,"Heard about it from a friend/colleague",7,NA,NA,6,"Female/Woman","White",3,3,NA,"librarian"
2015-04-24,7,6,"Heard about it from a friend/colleague",7,NA,NA,7,"Male/Man","White",1,1,NA,"Administrative staff title"
2015-04-24,7,7,"Heard about it from a friend/colleague",6,NA,NA,7,"Female/Woman","Asian American",2,1,NA,"Library"
2015-04-24,6,7,"Found it on the D-Lab website",7,NA,NA,7,"Female/Woman","White",1,1,NA,"Academic staff title"
2015-04-24,7,7,"Email from the D-Lab mailing list",7,NA,"This is a wonderful resource for the entire east bay academic community and the atmosphere is welcoming and inclusive. Keep up the great work!",6,"Female/Woman","African American/Black",3,1,NA,"Faculty"
2015-04-26,7,7,"Found it on the D-Lab website",7,NA,NA,7,"Female/Woman","White",2,1,NA,"Academic staff title"
2015-04-27,7,7,"Email from the D-Lab mailing list",7,NA,NA,4,"Male/Man","White",2,1,NA,"Administrative staff title"
2015-04-27,7,7,"twitter",7,NA,NA,7,"Male/Man","Latino/Chicano, White",1,1,NA,"PhD student, dissertation stage"
2015-04-27,7,7,"Found it on the D-Lab website",7,NA,NA,7,"Female/Woman","Asian American",4,1,NA,"Undergraduate student"
2015-04-27,7,6,"Email from the D-Lab mailing list",5,NA,NA,5,"Genderqueer/Gender non-conforming","Decline to state",5,1,NA,"Faculty"
2015-04-27,6,5,"Email from the D-Lab mailing list",7,NA,NA,5,NA,"Decline to state",NA,NA,NA,NA
2015-04-27,7,7,"Email from the D-Lab mailing list",7,NA,NA,5,NA,"Decline to state",NA,NA,NA,NA
2015-04-27,6,6,"Email from the D-Lab mailing list",7,NA,NA,3,NA,"Decline to state",NA,NA,NA,NA
2015-04-27,7,7,"Heard about it from a friend/colleague",7,NA,NA,7,NA,"Decline to state",NA,NA,NA,NA
2015-04-27,6,7,"Email from the D-Lab mailing list",7,NA,NA,5,NA,"Decline to state",NA,NA,NA,NA
2015-04-27,4,6,"Heard about it from a friend/colleague",7,NA,NA,2,NA,"Decline to state",NA,NA,NA,NA
2015-04-27,6,7,"Email from the D-Lab mailing list",7,NA,NA,5,"Female/Woman","White",2,NA,NA,"PhD student, dissertation stage"
2015-04-27,7,7,"Heard about it from a friend/colleague",6,NA,NA,7,"Male/Man","White",NA,NA,NA,"PhD student, dissertation stage"
2015-04-27,7,7,"Email from the D-Lab mailing list",7,NA,NA,5,"Female/Woman","White",2,1,NA,"PhD student, dissertation stage"
2015-04-27,7,7,"Email from the D-Lab mailing list",7,NA,NA,7,"Male/Man","Middle Eastern",4,3,"No Middle Eastern Catagory in race/ethnicity ","PhD student, dissertation stage"
2015-04-27,6,6,"Email from the D-Lab mailing list",6,NA,"- Docker
- Building web applications using Python
- Spark DataFrames API
- Feature engineering for kaggle competitions",6,"Female/Woman","International",3,1,NA,"Masters student"
2015-04-27,7,7,"Email from another mailing list",7,NA,NA,7,"Female/Woman","Asian American",NA,NA,NA,"Masters student"
2015-04-27,6,6,"Heard about it from a friend/colleague",6,NA,NA,5,"Male/Man","International",4,2,"Learning materials","PhD student, pre-dissertation"
2015-04-27,7,7,"Found it on the D-Lab website",7,NA,NA,7,"Female/Woman","White",1,1,NA,"Masters student"
2015-04-27,7,7,"Heard about it from a friend/colleague",5,NA,NA,6,"Female/Woman","International",1,1,NA,"Undergraduate student"
2015-04-27,7,7,"Email from another mailing list",7,NA,NA,7,"Female/Woman","Latino/Chicano",3,1,NA,"Postdoctoral researcher"
2015-04-27,7,7,"d-lab calendar",7,NA,"one of the best workshops I've attended at D-lab!",7,"Female/Woman","White",1,1,NA,"Academic staff title"
2015-04-27,7,7,"WIMLDS email",7,NA,NA,1,"Male/Man","White",1,1,NA,"Visiting fellow or researcher"
2015-04-27,7,7,"Heard about it from a friend/colleague",7,NA,"More on using Amazon EC2 computing.",7,"Male/Man","White",1,1,NA,"Visiting fellow or researcher"
2015-04-27,7,7,"Email from another mailing list",7,NA,NA,4,NA,"Decline to state",1,1,NA,NA
2015-04-27,7,7,"Heard about it from a friend/colleague",7,NA,NA,7,"Female/Woman","International, White",1,1,NA,"PhD student, pre-dissertation"
2015-04-27,4,5,"Email from the D-Lab mailing list",7,NA,NA,5,"Female/Woman","White",2,1,"Instructors","Postdoctoral researcher"
2015-04-27,7,7,"Heard about it from a friend/colleague",4,NA,NA,7,"Female/Woman","White",1,1,NA,"PhD student, dissertation stage"
2015-04-27,7,7,"Email from another mailing list",5,NA,NA,6,"Female/Woman","Asian American",4,1,NA,"PhD student, dissertation stage"
2015-04-27,7,7,"Email from the D-Lab mailing list",7,NA,NA,7,"Female/Woman","International, White",1,1,NA,"PhD student, pre-dissertation"
2015-04-28,7,7,"Found it on the D-Lab website",7,NA,NA,7,"Male/Man","International",1,1,NA,"Masters student"
2015-04-28,7,5,"Email from the D-Lab mailing list",6,NA,NA,5,"Female/Woman","White",2,1,NA,"Academic staff title"
2015-04-29,6,6,"Email from the D-Lab mailing list",6,NA,NA,6,"Female/Woman","Asian American",1,1,NA,"Postdoctoral researcher"
2015-04-30,7,7,"Found it on the D-Lab website",7,NA,NA,7,"Female/Woman","International",1,1,NA,"PhD student, dissertation stage"
2015-04-30,7,7,"Found it on the D-Lab website",7,NA,"Another intermediate state class, please Thanks!",7,"Female/Woman","White",3,1,NA,"PhD student, dissertation stage"
2015-04-30,6,6,"Email from the D-Lab mailing list",6,NA,NA,6,"Female/Woman","Asian American",1,1,NA,"Visiting fellow or researcher"
2015-04-30,7,7,"Found it on the D-Lab website",7,NA,NA,7,NA,"Decline to state",NA,NA,NA,NA
2015-04-30,7,7,NA,7,NA,NA,7,"Female/Woman","White",2,1,NA,"Academic staff title"
2015-04-30,7,7,"Email from another mailing list",7,NA,NA,7,"Female/Woman","Native American/Alaskan Native",5,1,"Instructors, Learning materials, D-Lab students","PhD student, pre-dissertation"
2015-05-04,7,7,NA,7,NA,NA,7,"Male/Man","Decline to state",NA,NA,NA,"PhD student, pre-dissertation"
2015-05-04,5,5,"N/A",4,NA,NA,7,NA,"n/a",NA,NA,NA,NA
2015-05-04,7,7,"Email from another mailing list",7,NA,NA,7,NA,"n/a",NA,NA,NA,NA
2015-05-04,7,6,NA,7,NA,NA,5,"Male/Man","International",2,1,NA,"PhD student, pre-dissertation"
2015-05-04,7,7,"Email from the D-Lab mailing list",7,NA,NA,7,NA,"N/A",NA,NA,NA,NA
2015-05-04,7,7,"Email from another mailing list",7,NA,NA,5,"Female/Woman","Latino/Chicano",4,1,NA,"PhD student, dissertation stage"
2015-05-05,7,7,"Email from the D-Lab mailing list",7,NA,NA,7,"Female/Woman","White",3,1,NA,"PhD student, dissertation stage"
2015-05-05,6,7,"Heard about it from a friend/colleague",7,NA,"Please note that the name of ""Instructor"" may not be accurate for this particular ""training."" Colleen was leading the information session (and did a fantastic job!), and Brooks was also there and very informative. 
Thank you! ",7,"Female/Woman","White",1,1,NA,"Masters student"
2015-05-06,7,6,"Heard about it from a friend/colleague",5,NA,NA,1,"Female/Woman","White",1,1,NA,"Masters student"
2015-05-06,7,7,"Heard about it from a friend/colleague",7,NA,NA,7,"Male/Man","White",3,1,NA,"PhD student, dissertation stage"
2015-05-07,6,6,"Email from another mailing list",6,NA,NA,6,NA,"N/A",NA,NA,NA,NA
2015-05-07,7,7,NA,7,NA,NA,7,NA,"N/A",NA,NA,NA,NA
2015-05-07,7,7,"Email from the D-Lab mailing list",7,NA,NA,7,NA,"N/A",NA,NA,NA,NA
2015-05-07,7,7,"N/A",7,NA,NA,6,"Female/Woman","N/A",1,1,NA,"PhD student, pre-dissertation"
2015-05-07,7,6,"Email from the D-Lab mailing list",7,NA,NA,6,"Male/Man","White",1,1,NA,"Staff Researcher"
2015-05-08,7,7,"Found it on the D-Lab website",7,NA,NA,7,"Female/Woman","White",2,1,NA,"Academic staff title"
2015-05-08,6,5,"Don't remember",6,NA,"The workshops are a tremendous service to our community! Thanks",5,"Male/Man","White",1,1,NA,"Masters student"
2015-05-08,6,7,"Found it on the D-Lab website",7,NA,"Thanks!",6,"Female/Woman","International",3,1,NA,"PhD student, dissertation stage"
2015-05-08,7,7,"Email from the D-Lab mailing list",7,NA,"This event did not show up on the D-lab training web. I got to know it from D-lab newsletter",7,"Male/Man","Asian American",1,1,NA,"Postdoctoral researcher"
2015-05-08,7,6,NA,7,NA,NA,6,"Female/Woman","International",1,1,NA,"PhD student, pre-dissertation"
2015-05-08,6,6,"Heard about it from a friend/colleague",7,NA,NA,6,"Male/Man","White",1,1,NA,"Visiting fellow or researcher"
2015-05-08,7,5,"Email from the D-Lab mailing list",7,NA,NA,7,"Male/Man","White",1,1,NA,"Postdoctoral researcher"
2015-05-08,7,6,"Email from the D-Lab mailing list",7,NA,NA,6,"Female/Woman","White",1,1,NA,"Postdoctoral researcher"
2015-05-08,7,7,NA,7,NA,NA,7,"Male/Man","Decline to state",NA,NA,NA,"PhD student, pre-dissertation"
2015-05-11,7,5,"Heard about it from a friend/colleague",7,NA,"updating and maintenance of data sets",7,"Female/Woman","White",5,1,NA,"Academic staff title"
2015-05-11,6,4,"Heard about it from a friend/colleague",7,NA,NA,7,"Female/Woman","White, Not on the form",5,1,NA,"Academic staff title"
2015-05-12,7,5,"Email from the D-Lab mailing list",7,NA,NA,5,NA,"n/a",NA,NA,NA,NA
2015-05-12,6,4,"Email from the D-Lab mailing list",7,NA,NA,6,NA,"n/a",NA,NA,NA,NA
2015-05-12,6,5,"Email from the D-Lab mailing list",7,NA,NA,5,NA,"n/a",1,1,NA,"n/a"
2015-05-12,5,5,"Email from the D-Lab mailing list",5,NA,NA,5,"Female/Woman","Asian American",1,1,NA,"Visiting fellow or researcher"
2015-05-18,6,6,"Found it on the D-Lab website",7,NA,"Hello and thanks for the training. I think the material was very useful and conveyed really well. I want to point out to a few things that I thought could be improved. The code that was provided was giving errors during the presentation which is something that can be easily fixed. Also it would be great to have some practice exercises at the end. So maybe a two day training where first day for covering the materials to be learned and the second day an hour of going through some practice exercises. Another thing is that a step by step guide to how to obtain the keys would also make the material more immediately applicable. Once again thanks for taking the time to put together this training. Best.",5,"Female/Woman","White",1,1,NA,"PhD student, dissertation stage"
2015-05-26,6,4,NA,7,NA,"MATLAB!!! 

For neuroscience, it's definitely needed. Would love it if D-lab would do a course for Matlab in the next few months.",5,"Female/Woman","International",4,1,NA,"Visiting fellow or researcher"
2015-05-26,7,7,"Email from the D-Lab mailing list",7,NA,NA,6,"Male/Man","Asian American",3,1,NA,"Incoming PhD student"
2015-05-26,7,7,"Heard about it from a friend/colleague",7,NA,"Clara is fantastic!!!!!! I wish she could teach more often!",7,"Female/Woman","International",1,1,NA,"Postdoctoral researcher"
2015-05-26,7,7,"Email from the D-Lab mailing list",7,NA,NA,6,"Female/Woman","White",3,1,NA,"PhD student, pre-dissertation"
2015-05-26,7,7,"Email from another mailing list",7,NA,"Unix intensive",7,"Female/Woman","Latino/Chicano, White",1,1,NA,"Masters student"
2015-05-26,7,7,"Heard about it from a friend/colleague",7,NA,NA,7,"Female/Woman","International",2,1,NA,"Postdoctoral researcher"
2015-05-26,7,7,"Found it on the D-Lab website",7,NA,"Workshops on structural equation modeling",7,NA,"Human being",3,3,"Continual reification of race on forms","PhD student, pre-dissertation"
2015-05-26,7,4,"Email from the D-Lab mailing list",7,NA,"The instructor went through the materials very quickly.",6,"Female/Woman","White",1,1,NA,"PhD student, dissertation stage"
2015-05-26,7,5,"Heard about it from a friend/colleague",7,NA,"It was great, being a first timer the instructor was a bit fast but i am hoping to catch up with some reading. ",7,"Male/Man","African American/Black",2,1,NA,"Visiting fellow or researcher"
2015-05-26,7,7,"Email from another mailing list",7,NA,NA,7,"Male/Man","Latino/Chicano",2,2,"Learning materials","PhD student, pre-dissertation"
2015-05-27,6,6,"Heard about it from a friend/colleague",7,NA,"very good for me. Thanks",7,"Male/Man","Chinese",4,3,"language","Visiting fellow or researcher"
2015-05-27,7,7,"Heard about it from a friend/colleague",7,NA,"Thanks",7,"Male/Man","Chinese",4,4,"language","Visiting fellow or researcher"
2015-05-28,7,7,"Email from the D-Lab mailing list",7,NA,"there are very few resources on campus for people learning to work with their data. we learn some skills through coursework in our first year or two, go the field/quals/etc. for one or two years and then are supposed to know how to analyze our data in the best way. 
students use each other and the internet for this, but it would be great to have resources/community/assistance with this stage of research (have data, don't know what to do with it...).
thanks!",7,"Female/Woman","Asian American, White",4,1,NA,"PhD student, dissertation stage"
2015-05-28,7,7,"Heard about it from a friend/colleague",7,NA,NA,7,"Female/Woman","n/a",1,1,NA,"Independent Research"
2015-05-28,6,7,"Email from the D-Lab mailing list",7,NA,NA,7,NA,"Not on the form",1,1,NA,NA
2015-05-28,7,6,"Heard about it from a friend/colleague",7,NA,NA,7,"Female/Woman","Decline to state",4,1,NA,"PhD student, pre-dissertation"
2015-05-28,6,7,"Email from the D-Lab mailing list",7,NA,NA,5,NA,"Not on the form",1,1,NA,NA
2015-05-28,6,7,"Found it on the D-Lab website",7,NA,NA,6,NA,"Not on the form",NA,NA,NA,NA
2015-05-28,6,6,"Found it on the D-Lab website",6,NA,"Want to attend some LaTex workshop.",6,"Female/Woman","International",2,1,NA,"Visiting fellow or researcher"
2015-05-28,6,7,"Found it on the D-Lab website",7,NA,NA,6,NA,"Not on the form",NA,NA,NA,NA
2015-05-28,7,7,"Email from the D-Lab mailing list",7,NA,"Qualitative Data Analysis Mixed Methods, working groups
",7,"Female/Woman","Latino/Chicano",4,1,"Instructors","PhD student, pre-dissertation"
2015-05-28,7,7,"Heard about it from a friend/colleague",7,NA,NA,7,"Female/Woman","White",1,1,NA,"PhD student, dissertation stage"
2015-05-28,7,7,"Email from the D-Lab mailing list",7,NA,NA,7,"Male/Man","White",3,3,"Instructors","PhD student, pre-dissertation"
2015-05-28,6,6,"Heard about it from a friend/colleague",7,NA,NA,6,"Male/Man","White",NA,NA,NA,"Visiting fellow or researcher"
2015-05-28,7,6,"Email from the D-Lab mailing list",7,NA,NA,7,"Female/Woman","International",1,1,NA,"Visiting fellow or researcher"
2015-05-28,5,5,"Email from the D-Lab mailing list",7,NA,"More interested in Dillion's class. I want to hear a lecture fo LaTex or even a training of LaTex. Want to learn programming used in the financial world.",4,"Female/Woman","International",2,1,NA,"Visiting fellow or researcher"
2015-05-28,5,3,"Email from the D-Lab mailing list",7,NA,"It could have been simplified. The way Dillon did things was amazing. since most of us don't actually know Python , it would have been best to just see how to do things, rather than spend time trying to figure things out on our own.",4,"Male/Man","Decline to state",1,1,NA,"PhD student, pre-dissertation"
2015-05-28,5,5,"Email from the D-Lab mailing list",6,NA,"Dillon is amazing. Touch class to teach, but Dav did really well.
Suggestion: NLTK specific workshop",6,"Male/Man","White",1,1,NA,"PhD student, pre-dissertation"
2015-05-28,6,6,"Found it on the D-Lab website",7,NA,NA,4,NA,"White",1,1,NA,"PhD student, pre-dissertation"
2015-05-28,7,6,"Email from the D-Lab mailing list",7,NA,NA,6,NA,"White",1,1,NA,"PhD student, pre-dissertation"
2015-05-28,7,7,"Found it on the D-Lab website",7,NA,"I would like to see more workshops related to survey research.",7,"Male/Man","International",1,1,NA,"PhD student, pre-dissertation"
2015-05-28,1,1,"Heard about it from a friend/colleague",7,NA,"Maybe make this class more basic. Dav is not very good at communicating/pedagogy",3,"Female/Woman","White",5,2,NA,"Masters student"
2015-05-28,7,7,"Email from the D-Lab mailing list",7,NA,NA,7,"Female/Woman","White",1,1,NA,"Administrative staff title"
2015-05-29,7,7,"Found it on the D-Lab website",7,NA,NA,7,"Female/Woman","International",1,1,NA,"Visiting fellow or researcher"
2015-05-29,7,7,"Found it on the D-Lab website",7,NA,NA,7,"Female/Woman","International",1,1,NA,"Visiting fellow or researcher"
2015-05-29,7,7,"Found it on the D-Lab website",7,NA,"Want to hear some workshop on Matlab and LaTex.",7,"Female/Woman","International",2,1,NA,"Visiting fellow or researcher"
2015-06-01,7,7,"Heard about it from a friend/colleague",7,NA,"Thank You ",7,NA,"Moor",3,4,"Lack of prior experience","Undergraduate student"
2015-06-01,7,7,"Email from the D-Lab mailing list",7,NA,"Great Job! I liked the activities ",7,"Female/Woman","Latino/Chicano",4,1,NA,"PhD student, pre-dissertation"
2015-06-01,7,7,NA,7,NA,NA,7,"Male/Man","White",NA,NA,NA,"PhD student, pre-dissertation"
2015-06-01,7,7,"Email from the D-Lab mailing list",7,NA,NA,7,"Female/Woman","Asian American",1,1,NA,"PhD student, pre-dissertation"
2015-06-01,4,6,"Email from the D-Lab mailing list",7,NA,"Mac Issues with Atlas/ no query feature ",5,"Male/Man","Latino/Chicano",1,1,NA,"Masters student"
2015-06-01,7,7,NA,7,NA,NA,7,"Female/Woman","Decline to state",4,1,NA,"PhD student, pre-dissertation"
2015-06-01,7,7,"Heard about it from a friend/colleague",7,NA,NA,7,NA,"Decline to state",NA,NA,NA,NA
2015-06-01,4,6,"Email from the D-Lab mailing list",6,NA,NA,6,NA,"Decline to state",NA,NA,NA,NA
